,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,155,1,1,,69643,2331,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the rad50 strain,Other,,
1,157,1,1,,69643,2331,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the mec2-1 strain,Other,,
2,161,1,1,,69643,2331,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the sgs1 mgt1 strain,Other,,
3,165,1,1,,69643,2331,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the cln2 rad14 strain,Other,,
4,167,1,1,,69643,2331,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the bub3 strain,Other,,
5,175,1,1,,69643,2331,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the mlh1 rad18 strain,Other,,
6,357,2,1,,11110833,2331,Inactive,,,,,AP1 Signaling Pathway,Confirmatory,,
7,410,1,5,,11110833,2331,Inactive,73915100.0,1544.0,,,p450-cyp1a2,Confirmatory,,
8,411,2,1,,11110833,2331,Inactive,160794.0,,,Potency,qHTS Assay for Inhibitors of Firefly Luciferase,Confirmatory,,
9,421,1,3,,17389650,2331,Inactive,,,,,Cell Viability - BJ,Confirmatory,,
10,422,1,5,,17404723,2331,Inactive,21464101.0,7532.0,,,HTS for 14-3-3 protein interaction modulators,Screening,,
11,426,1,2,,17389650,2331,Inactive,,,,,Cell Viability - Jurkat,Confirmatory,,
12,427,1,1,,17389650,2331,Inactive,,,,,Cell Viability - Hek293,Confirmatory,,
13,429,1,5,,17404723,2331,Inactive,4261762.0,3326.0,,,HTS for Tumor Hsp90 Inhibitors,Screening,,
14,429,1,5,,17404723,2331,Inactive,154146191.0,3320.0,,,HTS for Tumor Hsp90 Inhibitors,Screening,,
15,433,1,1,,17389650,2331,Inactive,,,,,Cell Viability - HepG2,Confirmatory,,
16,434,1,2,,17389650,2331,Inactive,,,,,Cell Viability - MRC5,Confirmatory,,
17,435,1,2,,17389650,2331,Inactive,,,,,Cell Viability - SK-N-SH,Confirmatory,,
18,436,2,1,,17404723,2331,Inactive,68565074.0,8314.0,,,HTS for BAP1 Enzyme inhibitors,Screening,,
19,444,1,1,,11110833,2331,Inactive,,,,,NFAT Signaling Pathway,Confirmatory,,
20,445,3,1,,11110833,2331,Inactive,10092619.0,4792.0,,,IkB Signaling,Confirmatory,,
21,445,3,1,,17389650,2331,Inactive,10092619.0,4792.0,,,IkB Signaling,Confirmatory,,
22,446,1,1,,11110833,2331,Inactive,,,,,Stat Signaling Pathway,Confirmatory,,
23,447,1,1,,11110833,2331,Inconclusive,,,,,O-Glc NAc Transferase (sOGT),Confirmatory,,
24,448,1,2,,11110833,2331,Inactive,4325211.0,,,,Schistosoma Mansoni Peroxiredoxins (Prx2),Confirmatory,,
25,450,1,2,,11110833,2331,Inactive,66528677.0,2908.0,,,GR-GFP Redistribution,Confirmatory,,
26,451,1,2,,11110833,2331,Inactive,66528677.0,2908.0,,,GR-EFC Redistribution,Confirmatory,,
27,485,1,8,,11532898,2331,Inactive,38788193.0,1903.0,,,Primary HTS Assay for S1P3 Antagonists,Screening,,
28,526,1,1,,11110833,2331,Inactive,,,,,Ubiquitin-GFP Assay,Confirmatory,,
29,530,1,1,,11110833,2331,Inactive,2499604.0,26414.0,,,JNK3 AlphaScreen Assay,Confirmatory,,
30,530,1,1,,17389650,2331,Inactive,2499604.0,26414.0,,,JNK3 AlphaScreen Assay,Confirmatory,,
31,540,1,1,,17389650,2331,Inactive,,,,,Cell Viability - N2a,Confirmatory,,
32,541,1,1,,17389650,2331,Inactive,,,,,Cell Viability - NIH 3T3,Confirmatory,,
33,542,1,1,,17389650,2331,Inactive,,,,,Cell Viability - HUV-EC-C,Confirmatory,,
34,543,1,1,,17389650,2331,Inactive,,,,,Cell Viability - H-4-II-E,Confirmatory,,
35,544,2,1,,17389650,2331,Inactive,,,,,Cell Viability - SH-SY5Y,Confirmatory,,
36,545,1,1,,17389650,2331,Inactive,,,,,Cell Viability - Renal Proximal Tubule,Confirmatory,,
37,546,1,1,,17389650,2331,Inactive,,,,,Cell Viability - Mesenchymal,Confirmatory,,
38,547,1,4,,17404723,2331,Inactive,16130533.0,947097.0,,,HTS for inhibitors of bacterial DnaK,Other,,
39,584,1,3,,11110833,2331,Inactive,119389684.0,,,,Promiscuous and Specific Inhibitors of AmpC Beta-Lactamase (assay with detergent),Confirmatory,,
40,584,1,3,,17389650,2331,Inactive,119389684.0,,,,Promiscuous and Specific Inhibitors of AmpC Beta-Lactamase (assay with detergent),Confirmatory,,
41,585,1,4,,11110833,2331,Inactive,119389684.0,,,,Promiscuous and Specific Inhibitors of AmpC Beta-Lactamase (assay without detergent),Confirmatory,,
42,585,1,4,,17389650,2331,Inactive,119389684.0,,,,Promiscuous and Specific Inhibitors of AmpC Beta-Lactamase (assay without detergent),Confirmatory,,
43,587,1,5,,11110833,2331,Inactive,,,,,qHTS Assay for Spectroscopic Profiling in Texas Red Spectral Region,Other,,
44,588,1,4,,11110833,2331,Inactive,,,,,qHTS Assay for Spectroscopic Profiling in Resorufin Spectral Region,Other,,
45,589,1,3,,11110833,2331,Inactive,,,,,qHTS Assay for Spectroscopic Profiling in 4-MU Spectral Region,Other,,
46,590,1,3,,11110833,2331,Inactive,,,,,qHTS Assay for Spectroscopic Profiling in A350 Spectral Region,Other,,
47,591,1,4,,11110833,2331,Inactive,,,,,qHTS Assay for Spectroscopic Profiling in A488 Spectral Region,Other,,
48,592,1,6,,11110833,2331,Inactive,,,,,qHTS Assay for Spectroscopic Profiling in A647 Spectral Region,Other,,
49,593,1,4,,11110833,2331,Inconclusive,,,,,qHTS Assay for Spectroscopic Profiling in Fluorescein Spectral Region,Other,,
50,594,1,4,,11110833,2331,Inactive,,,,,qHTS Assay for Spectroscopic Profiling in Rhodamine Spectral Region,Confirmatory,,
51,595,1,3,,11110833,2331,Inactive,,,,,qHTS Assay for Disrupters of an Hsp90 Co-Chaperone Interaction,Confirmatory,,
52,595,1,3,,17389650,2331,Inactive,,,,,qHTS Assay for Disrupters of an Hsp90 Co-Chaperone Interaction,Confirmatory,,
53,596,1,2,,11110833,2331,Inactive,92096784.0,4137.0,,,qHTS Assay for Tau Filament Binding,Confirmatory,,
54,596,1,2,,17389650,2331,Inactive,92096784.0,4137.0,,,qHTS Assay for Tau Filament Binding,Confirmatory,,
55,597,1,3,,11110833,2331,Inactive,,,,,qHTS Assay for Epigenetic Modulators,Confirmatory,,
56,603,1,2,,11110833,2331,Inactive,,,,,qHTS Assay for Inhibitors of DNA Polymerase III Holoenzyme System,Confirmatory,,
57,603,1,2,,17389650,2331,Inactive,,,,,qHTS Assay for Inhibitors of DNA Polymerase III Holoenzyme System,Confirmatory,,
58,605,1,2,,11110833,2331,Inactive,84028058.0,,,,qHTS Assay for Inhibitors of YjeE,Confirmatory,,
59,605,1,2,,17389650,2331,Inactive,84028058.0,,,,qHTS Assay for Inhibitors of YjeE,Confirmatory,,
60,607,1,3,,11110833,2331,Inactive,82799486.0,5142.0,,,qHTS Assay for Inhibitors of PDE-IV,Confirmatory,,
61,631,1,4,,11532898,2331,Inactive,20336229.0,5468.0,,,Primary biochemical High Throughput Screening assay for agonists of the steroid receptor coactivator 1 (SRC-1) recruitment by the peroxisome proliferator-activated receptor gamma (PPARgamma),Screening,,
62,631,1,4,,11532898,2331,Inactive,22538455.0,8648.0,,,Primary biochemical High Throughput Screening assay for agonists of the steroid receptor coactivator 1 (SRC-1) recruitment by the peroxisome proliferator-activated receptor gamma (PPARgamma),Screening,,
63,654,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) HepG2,Confirmatory,,
64,655,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) Jurkat,Confirmatory,,
65,656,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) HUV-EC-C,Confirmatory,,
66,657,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) SHSY5Y,Confirmatory,,
67,658,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) BJ,Confirmatory,,
68,659,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) MRC-5,Confirmatory,,
69,660,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) Mesangial,Confirmatory,,
70,661,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) SK-N-SH,Confirmatory,,
71,662,1,1,,11110833,2331,Inactive,,,,,Cell signaling CRE-BLA (Fsk stim),Confirmatory,,
72,662,1,1,,17389650,2331,Inactive,,,,,Cell signaling CRE-BLA (Fsk stim),Confirmatory,,
73,663,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) H-4-II-E,Confirmatory,,
74,664,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) Hek293,Confirmatory,,
75,665,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) N2a,Confirmatory,,
76,666,1,1,,17389650,2331,Inactive,,,,,Cellular Toxicity (caspase-3) NIH 3T3,Confirmatory,,
