,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,155,1,1,,72273,7956,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the rad50 strain,Other,,
1,157,1,1,,72273,7956,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the mec2-1 strain,Other,,
2,161,1,1,,72273,7956,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the sgs1 mgt1 strain,Other,,
3,165,1,1,,72273,7956,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the cln2 rad14 strain,Other,,
4,167,1,1,,72273,7956,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the bub3 strain,Other,,
5,175,1,1,,72273,7956,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the mlh1 rad18 strain,Other,,
6,248,1,1,,72273,7956,Inactive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  L1210 Leukemia (intraperitoneal) in B6D2F1 (BDF1) mice,Other,,
7,328,1,1,,72273,7956,Inactive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  P388 Leukemia (intraperitoneal) in B6D2F1 (BDF1) mice,Other,,
8,290649,6,2,,103524770,7956,Unspecified,,,4300.0,GI50,Photocytotoxicity against human HL60 cells irradiated with 1.25 J cm^-2 UVA dose after 72 hrs by MTT assay,Confirmatory,17449247.0,
9,290650,6,2,,103524770,7956,Unspecified,,,300.0,GI50,Photocytotoxicity against human HL60 cells irradiated with 2.5 J cm^-2 UVA dose after 72 hrs by MTT assay,Confirmatory,17449247.0,
10,290679,6,2,,103524770,7956,Unspecified,,,,,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv,Other,17449247.0,
11,290680,3,3,,103524770,7956,Unspecified,,,,,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv relative to control,Other,17449247.0,
12,290681,7,2,,103524770,7956,Unspecified,,,81.0,IC50,Inhibition of oxygen evolution rate in spinach chloroplasts,Confirmatory,17449247.0,
13,651631,4,1,,144209560,7956,Inconclusive,269849759.0,7157.0,,Potency-Replicate_1,qHTS assay for small molecule agonists of the p53 signaling pathway,Confirmatory,,
14,651631,4,1,,144213509,7956,Inactive,269849759.0,7157.0,,Potency-Replicate_1,qHTS assay for small molecule agonists of the p53 signaling pathway,Confirmatory,,
