,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,398011,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 250000 ng/plate after 48 hrs by Ames assay,Other,3598600,
1,398012,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 100000 ng/plate after 48 hrs by Ames assay,Other,3598600,
2,398013,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 50000 ng/plate after 48 hrs by Ames assay,Other,3598600,
3,398014,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 25000 ng/plate after 48 hrs by Ames assay,Other,3598600,
4,398017,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 2500 ng/plate after 48 hrs by Ames assay,Other,3598600,
5,398180,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 1250 ng/plate after 48 hrs by Ames assay,Other,3598600,
6,398181,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 625 ng/plate after 48 hrs by Ames assay,Other,3598600,
7,398182,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 313 ng/plate after 48 hrs by Ames assay,Other,3598600,
8,398183,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 156 ng/plate after 48 hrs by Ames assay,Other,3598600,
9,398184,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 78 ng/plate after 48 hrs by Ames assay,Other,3598600,
10,398185,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 36 ng/plate after 48 hrs by Ames assay,Other,3598600,
11,398188,3,5,,103655332,6437069,Unspecified,,,,,Toxicity in Salmonella Typhimurium TA98 at 10000 ng/plate after 48 hrs by Ames assay,Other,3598600,
12,398189,3,5,,103655332,6437069,Unspecified,,,,,Toxicity in Salmonella Typhimurium TA98 at 5000 ng/plate after 48 hrs by Ames assay,Other,3598600,
13,398190,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 250000 ng/plate after 48 hrs by Ames assay,Other,3598600,
14,398191,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 100000 ng/plate after 48 hrs by Ames assay,Other,3598600,
15,398192,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 50000 ng/plate after 48 hrs by Ames assay,Other,3598600,
16,398193,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 25000 ng/plate after 48 hrs by Ames assay,Other,3598600,
17,398197,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 1250 ng/plate after 48 hrs by Ames assay,Other,3598600,
18,398198,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 625 ng/plate after 48 hrs by Ames assay,Other,3598600,
19,398199,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 313 ng/plate after 48 hrs by Ames assay,Other,3598600,
20,398200,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 156 ng/plate after 48 hrs by Ames assay,Other,3598600,
21,398201,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 78 ng/plate after 48 hrs by Ames assay,Other,3598600,
22,398202,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 36 ng/plate after 48 hrs by Ames assay,Other,3598600,
23,398206,3,5,,103655332,6437069,Unspecified,,,,,Toxicity in Salmonella Typhimurium TA100 at 10000 ng/plate after 48 hrs by Ames assay,Other,3598600,
24,398207,3,5,,103655332,6437069,Unspecified,,,,,Toxicity in Salmonella Typhimurium TA100 at 5000 ng/plate after 48 hrs by Ames assay,Other,3598600,
25,398208,3,5,,103655332,6437069,Unspecified,,,,,Toxicity in Salmonella Typhimurium TA100 at 2500 ng/plate after 48 hrs by Ames assay,Other,3598600,
26,398209,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 250000 ng/plate after 48 hrs by Ames assay,Other,3598600,
27,398210,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 100000 ng/plate after 48 hrs by Ames assay,Other,3598600,
28,398211,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 50000 ng/plate after 48 hrs by Ames assay,Other,3598600,
29,398212,3,5,,103655332,6437069,Inconclusive,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 25000 ng/plate after 48 hrs by Ames assay,Other,3598600,
30,398216,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 1250 ng/plate after 48 hrs by Ames assay,Other,3598600,
31,398217,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 625 ng/plate after 48 hrs by Ames assay,Other,3598600,
32,398218,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 313 ng/plate after 48 hrs by Ames assay,Other,3598600,
33,398219,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 156 ng/plate after 48 hrs by Ames assay,Other,3598600,
34,398220,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 78 ng/plate after 48 hrs by Ames assay,Other,3598600,
35,398221,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 36 ng/plate after 48 hrs by Ames assay,Other,3598600,
36,398225,3,5,,103655332,6437069,Unspecified,,,,,Toxicity in aldehyde-sensitive Salmonella Typhimurium TA104 at 10000 ng/plate after 48 hrs by Ames assay,Other,3598600,
37,398226,3,5,,103655332,6437069,Unspecified,,,,,Toxicity in aldehyde-sensitive Salmonella Typhimurium TA104 at 5000 ng/plate after 48 hrs by Ames assay,Other,3598600,
38,398227,3,5,,103655332,6437069,Unspecified,,,,,Toxicity in aldehyde-sensitive Salmonella Typhimurium TA104 at 2500 ng/plate after 48 hrs by Ames assay,Other,3598600,
39,398228,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA98 assessed as number of revertant colonies at 300 ng/plate after 48 hrs by Ames assay,Other,3598600,
40,398229,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 300 ng/plate after 48 hrs by Ames assay,Other,3598600,
41,398230,3,5,,103655332,6437069,Unspecified,,,,,Mutagenic activity in aldehyde-sensitive Salmonella Typhimurium TA104 assessed as number of revertant colonies at 300 ng/plate after 48 hrs by Ames assay,Other,3598600,
