,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,248,1,1,,426841,19062,Inactive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  L1210 Leukemia (intraperitoneal) in B6D2F1 (BDF1) mice,Other,,
1,1189,1,5,,48413989,19062,Active,,,,,DSSTox (CPDBAS) Carcinogenic Potency Database Summary SingleCellCall Results,Other,,
2,1194,1,3,,48413989,19062,Active,,,,,DSSTox (CPDBAS) Carcinogenic Potency Database Salmonella Mutagenicity,Other,,
3,1199,1,3,,48413989,19062,Active,,,,,DSSTox (CPDBAS) Carcinogenic Potency Database Summary Mouse Bioassay Results,Other,,
4,167927,3,3,,103288332,19062,Unspecified,,,,,Carcinogenic activity on all sites after oral administration,Other,7265110.0,
5,167940,3,3,,103288332,19062,Unspecified,,,,,Tested for carcinogenic activity on breast after oral administration of the compound; - denotes non carcinogenic activity.,Other,7265110.0,
6,167955,3,3,,103288332,19062,Unspecified,,,,,Carcinogenic activity on ear duct after oral administration,Other,7265110.0,
7,168084,3,3,,103288332,19062,Unspecified,,,,,Carcinogenic activity on liver after oral administration,Other,7265110.0,
8,168097,3,3,,103288332,19062,Unspecified,,,,,Carcinogenic activity on mixed data after oral administration,Other,7265110.0,
9,168110,3,3,,103288332,19062,Unspecified,,,,,Carcinogenic activity on other sites after oral administration,Other,7265110.0,
10,1259407,1,1,,363899060,19062,Inactive,,,,,CCRIS mutagenicity studies,Other,,
11,1259408,1,1,,363896310,19062,Active,,,,,GENE-TOX mutagenicity studies,Other,,
