,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,40532,3,6,,103181310,5663,Inconclusive,,,,,Inotropic effect by direct or indirect activation of beta-1 adrenergic receptor; ND is no data,Other,3027335.0,
1,71910,7,1,,103181310,5663,Active,,,,,20% increase in contractile force (CF) of ferret papillary muscle,Other,2542552.0,
2,90245,3,3,,103181310,5663,Unspecified,,,,,Ratio of IC50 of inhibition of platelet aggregation to IC50 of inhibition of platelet PDE,Other,3027339.0,
3,158567,8,2,,103181310,5663,Active,,,32.0,IC50,Inhibition of crude canine cardiac c-AMP phosphodiesterase,Confirmatory,2542552.0,
4,161281,10,5,,103181310,5663,Active,7531135.0,3757.0,1.09648,IC50,Inhibition of human Potassium channel HERG expressed in mammalian cells,Confirmatory,12873512.0,
5,219850,7,5,,103181310,5663,Active,47117888.0,5139.0,6.2,IC50,In vivo inhibition of cyclic AMP phosphodiesterase from human platelets,Confirmatory,3027339.0,
6,219850,7,5,,103181310,5663,Active,143811435.0,5140.0,6.2,IC50,In vivo inhibition of cyclic AMP phosphodiesterase from human platelets,Confirmatory,3027339.0,
7,220009,3,7,,103181310,5663,Unspecified,,,,,Inhibition of cAMP Phosphodiesterase enzyme.,Other,3027335.0,
8,240820,9,2,,103181310,5663,Active,,,18.0,IC50,Inhibitory concentration against IKr potassium channel,Confirmatory,15324906.0,
9,408340,8,5,,103181310,5663,Active,7531135.0,3757.0,1.09648,IC50,Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique,Confirmatory,18448342.0,
10,460692,8,5,,103181310,5663,Active,47117888.0,5139.0,10.7,IC50,Inhibition of human PDE3A by fluorescence microplate reader,Confirmatory,20005117.0,
11,460693,8,5,,103181310,5663,Active,143811435.0,5140.0,13.2,IC50,Inhibition of human PDE3B by fluorescence microplate reader,Confirmatory,20005117.0,
