,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,100464,9,1,,103356160,132127,Unspecified,,,,IC50,In vitro inhibitory activity against murine L1210 leukemia,Confirmatory,1732555.0,
1,134763,6,2,,103356160,132127,Unspecified,,,,,Toxicity in CDF1 male mice following a single intraperitoneal administration,Other,1732555.0,
2,136246,3,3,,103356160,132127,Unspecified,,,,,In vivo % T/C activity was measured against P388 leukemia; 175,Other,1732555.0,
3,139781,3,3,,103356160,132127,Unspecified,,,,,Antineoplastic activity was evaluated in vivo against murine leukemia P388 (i.p./i.p.; days 1-5) and optimum dose was reported,Other,1732555.0,
4,479979,7,5,,103356160,132127,Active,317373581.0,4835.0,0.14800000000000002,IC50,Inhibition of human recombinant NQO2 assessed as reduction of DCPIP by spectrophotometry,Confirmatory,20356739.0,
5,479980,3,4,,103356160,132127,Active,,,,,Toxicity in human HCT116 cells after 96 hrs by MTT assay,Other,20356739.0,
6,479981,3,4,,103356160,132127,Unspecified,,,,,Binding affinity to calf thymus DNA assessed as change in melting temperature at 10 uM relative to control,Other,20356739.0,
7,621612,5,5,,103356160,132127,Active,317373581.0,4835.0,0.126,IC50,Inhibition of human recombinant NQO2 assessed as reduction of DCPIP by spectrophotometry,Confirmatory,21859103.0,
8,621613,1,4,,103356160,132127,Active,,,0.0041600000000000005,IC50,Cytotoxicity against human HCT116 cells after 24 hrs by MTT assay,Confirmatory,21859103.0,
9,621614,1,4,,103356160,132127,Active,,,0.00114,IC50,Cytotoxicity against human HCT116 cells after 96 hrs by MTT assay,Confirmatory,21859103.0,
10,1085967,1,2,,103356160,132127,Unspecified,,,,,Antitumor activity against Mus musculus (mouse) P388 cells xenografted in Mus musculus (mouse) assessed as increase in life span relative to control,Other,,
11,1096392,1,2,,103356160,132127,Unspecified,,,,,Binding affinity to Bos taurus (calf) thymus DNA assessed as change in melting temperature at drug to DNA base pair ratio 0.25 M,Other,22003274.0,
12,1096393,1,2,,103356160,132127,Unspecified,,,,,Antitumor activity against Mus musculus (mouse) P388 cells xenografted in Mus musculus (mouse) assessed as increase in survival time relative to control,Other,22003274.0,
13,1215402,1,2,,103356160,132127,Unspecified,136729.0,54658.0,,,Drug metabolism assessed as human recombinant UGT1A1-mediated compound formation treated with C-1311 for 60 mins by ESI-MS/UV-vis spectroscopy in presence of 3 mM UDP-GlcUA,Other,22659092.0,
14,1215409,1,1,,103356160,132127,Unspecified,,,,,Drug metabolism in human liver microsomes assessed as metabolite formation treated with C-1311 for 60 mins by ESI-MS/UV-vis spectroscopy in presence of 3 mM UDP-GlcUA,Other,22659092.0,
15,1215410,1,2,,103356160,132127,Unspecified,,,,,Drug metabolism in human duodenum microsomes assessed as glucuronidation activity at 0.1 mM for 60 mins in presence of 3 mM UDP-GlcUA,Other,22659092.0,
16,1215411,1,2,,103356160,132127,Unspecified,,,,,Drug metabolism in human jejunum microsomes assessed as glucuronidation activity at 0.1 mM for 60 mins in presence of 3 mM UDP-GlcUA,Other,22659092.0,
17,1215412,1,2,,103356160,132127,Unspecified,,,,,Drug metabolism in human small intestine microsomes assessed as glucuronidation activity at 0.1 mM for 60 mins in presence of 3 mM UDP-GlcUA,Other,22659092.0,
18,1215413,1,2,,103356160,132127,Unspecified,,,,,Drug metabolism in human ileum microsomes assessed as glucuronidation activity at 0.1 mM for 60 mins in presence of 3 mM UDP-GlcUA,Other,22659092.0,
19,1215414,1,2,,103356160,132127,Unspecified,,,,,Drug metabolism in human colon microsomes assessed as glucuronidation activity at 0.1 mM for 60 mins in presence of 3 mM UDP-GlcUA,Other,22659092.0,
20,1215415,1,1,,103356160,132127,Unspecified,,,75.4,Km,Activity of human recombinant UGT1A10 D396A mutant expressed in baculovirus-infected Sf9 cells assessed as enzyme-mediated glucuronidation after 60 mins by Michaelis-Menten equation in presence of 3 mM UDP-GlcUA,Confirmatory,22659092.0,
21,1215416,1,1,,103356160,132127,Active,,,40.7,Km,Activity of human recombinant UGT1A10 V92A mutant expressed in baculovirus-infected Sf9 cells assessed as enzyme-mediated glucuronidation after 60 mins by Michaelis-Menten equation in presence of 3 mM UDP-GlcUA,Confirmatory,22659092.0,
