,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,192,1,1,,137790,85955,Inactive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  B16 Melanoma (intraperitoneal) in B6D2F1 (BDF1) mice,Other,,
1,206,1,1,,137790,85955,Inactive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  HT29;CX-1 Human Adenocarcinoma (MER+) (intrarenal inoculation) in NU/NU Swiss (nude) mice,Other,,
2,212,1,1,,137790,85955,Active,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  Colon Carcinoma 38 (subcutaneous) in B6D2F1 (BDF1) mice,Other,,
3,220,1,1,,137790,85955,Inconclusive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  Mammary Adenocarcinoma CD8F1 (subcutaneous) in CD8F1,Other,,
4,256,1,1,,137790,85955,Inactive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  L1210 Leukemia (intraperitoneal) in CD2F1 (CDF1) mice,Other,,
5,264,1,1,,137790,85955,Active,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  Human Lung LX-1 Xenograft (intrarenal inoculation) in NU/NU Swiss (nude) mice,Other,,
6,274,1,1,,137790,85955,Inactive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  Lewis Lung Carcinoma (intravenous) in B6D2F1 (BDF1) mice,Other,,
7,296,1,1,,137790,85955,Inactive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  Human Mammary Carcinoma MX-1 Xenograft (intrarenal inoculation) in NU/NU Swiss (nude) mice,Other,,
8,330,1,1,,137790,85955,Inconclusive,,,,,NCI In Vivo Anticancer Drug Screen. Data for tumor model  P388 Leukemia (intraperitoneal) in CD2F1 (CDF1) mice,Other,,
9,50775,5,1,,103404568,85955,Unspecified,,,,,In vitro lethal dose of compound against Eimeria tenella in chicken kidney cell cultures,Other,6220152.0,
10,280245,6,2,,103404568,85955,Active,,,16.0,IC50,Antiproliferative activity against H460 cells after 72 hrs by MTT assay,Confirmatory,17300184.0,
11,280246,6,2,,103404568,85955,Active,,,25.0,IC50,Antiproliferative activity against HeLa cells after 72 hrs by MTT assay,Confirmatory,17300184.0,
12,280247,6,2,,103404568,85955,Active,,,16.0,IC50,Antiproliferative activity against MiaPaCa2 cells after 72 hrs by MTT assay,Confirmatory,17300184.0,
13,280248,6,2,,103404568,85955,Active,,,7.0,IC50,Antiproliferative activity against SW620 cells after 72 hrs by MTT assay,Confirmatory,17300184.0,
14,280249,6,2,,103404568,85955,Active,,,36.0,IC50,Antiproliferative activity against MCF7 cells after 72 hrs by MTT assay,Confirmatory,17300184.0,
15,611984,1,4,,103404568,85955,Unspecified,,,,,Antibacterial activity against Escherichia coli assessed as growth inhibition at 10'-4 M after 105 mins,Other,21628081.0,
16,611986,3,2,,103404568,85955,Unspecified,,,165.959,IC50,Antibacterial activity against Bacillus subtilis after 70 mins,Confirmatory,21628081.0,
17,1259407,1,1,,363901562,85955,Inactive,,,,,CCRIS mutagenicity studies,Other,,
