,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,588513,1,1,,50113136,86354,Inconclusive,348019627.0,2099.0,0.0282,Potency,qHTS assay for small molecule antagonists of estrogen receptor alpha signaling,Confirmatory,,
1,588514,1,1,,50113136,86354,Inconclusive,348019627.0,2099.0,17.7828,Potency,qHTS assay for small molecule agonists of estrogen receptor alpha signaling,Confirmatory,,
2,588515,1,1,,50113136,86354,Inconclusive,124375976.0,367.0,11.2202,Potency,qHTS assay for small molecule agonists of androgen receptor signaling,Confirmatory,,
3,588516,1,1,,50113136,86354,Inconclusive,124375976.0,367.0,11.2202,Potency,qHTS assay for small molecule antagonists of androgen receptor signaling,Confirmatory,,
4,588526,1,1,,50113136,86354,Inconclusive,325495553.0,9971.0,39.8107,Potency,qHTS assay for small molecule antagonists of farnesoid X receptor signaling,Confirmatory,,
5,588527,1,1,,50113136,86354,Inactive,325495553.0,9971.0,,Potency,qHTS assay for small molecule agonists of farnesoid X receptor signaling,Confirmatory,,
6,588532,1,1,,50113136,86354,Inconclusive,311348376.0,2908.0,39.8107,Potency,qHTS assay for small molecule agonists of glucocorticoid receptor signaling,Confirmatory,,
7,588533,1,1,,50113136,86354,Inconclusive,311348376.0,2908.0,,Potency,qHTS assay for small molecule antagonists of glucocorticoid receptor signaling,Confirmatory,,
8,588534,1,1,,50113136,86354,Inconclusive,216409690.0,5467.0,15.8489,Potency,qHTS assay for small molecule agonists of peroxisome proliferator-activated receptor delta signaling,Confirmatory,,
9,588535,1,1,,50113136,86354,Inconclusive,216409690.0,5467.0,8.9125,Potency,qHTS assay for small molecule antagonists of peroxisome proliferator-activated receptor delta signaling,Confirmatory,,
10,588536,1,1,,50113136,86354,Inconclusive,216409692.0,5468.0,35.4813,Potency,qHTS assay for small molecule agonists of peroxisome proliferator-activated receptor gamma signaling,Confirmatory,,
11,588537,1,1,,50113136,86354,Inconclusive,216409692.0,5468.0,35.4813,Potency,qHTS assay for small molecule antagonists of peroxisome proliferator-activated receptor gamma signaling,Confirmatory,,
12,588541,1,1,,50113136,86354,Inconclusive,216409708.0,7421.0,44.6684,Potency,qHTS assay for small molecule antagonists of vitamin D receptor signaling,Confirmatory,,
13,588543,1,1,,50113136,86354,Inactive,216409708.0,7421.0,,Potency,qHTS assay for small molecule agonists of vitamin D receptor signaling,Confirmatory,,
14,588544,1,1,,50113136,86354,Inconclusive,325495497.0,6256.0,14.1254,Potency,qHTS assay for small molecule agonists of retinoid X receptor alpha signaling,Confirmatory,,
15,588545,1,1,,50113136,86354,Inconclusive,189491771.0,7068.0,5.6234,Potency,qHTS assay for small molecule agonists of thyroid hormone receptor beta signaling,Confirmatory,,
16,588546,1,1,,50113136,86354,Inconclusive,325495497.0,6256.0,17.7828,Potency,qHTS assay for small molecule antagonists of retinoid X receptor alpha signaling,Confirmatory,,
17,588547,1,1,,50113136,86354,Inconclusive,189491771.0,7068.0,19.9526,Potency,qHTS assay for small molecule antagonists of thyroid hormone receptor beta signaling,Confirmatory,,
