,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,295626,6,2,,103529615,10341035,Active,,,0.2,IC50,Cytotoxicity against human A375 cells after 24 hrs by MTT assay,Confirmatory,17400463,
1,295627,6,3,,103529615,10341035,Active,,,0.39,IC50,Cytotoxicity against human Hep2 cells after 24 hrs by MTT assay,Confirmatory,17400463,
2,295628,6,3,,103529615,10341035,Active,,,0.65,IC50,Cytotoxicity against mouse EAC cells after 24 hrs by MTT assay,Confirmatory,17400463,
3,295629,6,2,,103529615,10341035,Unspecified,,,53.26,IC50,Cytotoxicity against human PBMCs after 24 hrs by MTT assay,Confirmatory,17400463,
4,364562,3,4,,103529615,10341035,Unspecified,,,,,"Antitumor activity against mouse Ehrlich ascites carcinoma cells xenografted in Swiss A mouse assessed as increase in survival time at 1 mg/kg, ip administered five doses in alternate days",Other,18281125,
5,364563,3,4,,103529615,10341035,Unspecified,,,,,"Antitumor activity against mouse Ehrlich ascites carcinoma cells xenografted in Swiss A mouse assessed as inhibition of tumor growth at 1 mg/kg, ip administered five doses in alternate days measured after 16 days",Other,18281125,
6,364565,3,4,,103529615,10341035,Unspecified,,,,,"Antitumor activity against mouse Ehrlich ascites carcinoma cells xenografted in Swiss A mouse assessed as increase in life span at 1 mg/kg, ip administered five doses in alternate days relative to control",Other,18281125,
7,364567,6,2,,103529615,10341035,Unspecified,,,,,Toxicity in single ip dosed Swiss A mouse,Other,18281125,
8,364568,3,4,,103529615,10341035,Unspecified,,,,,"Effect on serum LDH activity in Swiss A mouse xenografted with mouse Ehrlich ascites carcinoma cells assessed as LDH unit at 1 mg/kg, ip administered five doses in alternate days measured after 16 days relative to control",Other,18281125,
9,364569,3,4,,103529615,10341035,Unspecified,,,,,"Effect on alkaline phosphatase activity in Swiss A mouse xenografted with mouse Ehrlich ascites carcinoma cells assessed as umole of PNPP hydrolysed per minute per decilitre of serum at 1 mg/kg, ip administered five doses in alternate days measured after 16 days relative to control",Other,18281125,
10,364570,6,2,,103529615,10341035,Active,,,0.65,IC50,Cytotoxicity against mouse Ehrlich ascites carcinoma cells after 24 hrs by MTT assay,Confirmatory,18281125,
11,364571,6,2,,103529615,10341035,Active,,,0.2,IC50,Cytotoxicity against human A375 cells after 24 hrs by MTT assay,Confirmatory,18281125,
12,364572,6,3,,103529615,10341035,Active,,,0.39,IC50,Cytotoxicity against human Hep2 cells after 24 hrs by MTT assay,Confirmatory,18281125,
13,364573,6,2,,103529615,10341035,Unspecified,,,53.26,IC50,Cytotoxicity against human PBMC cells after 24 hrs by MTT assay,Confirmatory,18281125,
14,364580,6,2,,103529615,10341035,Unspecified,,,64.14,IC50,Cytotoxicity against human HL60 cells by MTT assay,Confirmatory,18281125,
15,364581,6,2,,103529615,10341035,Unspecified,,,100.0,IC50,Cytotoxicity against human K562 cells by MTT assay,Confirmatory,18281125,
16,364582,6,2,,103529615,10341035,Active,,,46.42,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,18281125,
17,364583,6,2,,103529615,10341035,Active,,,28.17,IC50,Cytotoxicity against human A431 cells by MTT assay,Confirmatory,18281125,
18,510604,4,2,,103529615,10341035,Unspecified,,,64.0,IC50,Cytotoxicity against human HL60 cells,Confirmatory,20615584,
19,510605,4,2,,103529615,10341035,Unspecified,,,100.0,IC50,Cytotoxicity against human K562 cells,Confirmatory,20615584,
20,510606,4,2,,103529615,10341035,Unspecified,,,53.3,IC50,Cytotoxicity against human PBMC,Confirmatory,20615584,
21,510607,4,2,,103529615,10341035,Active,,,0.2,IC50,Cytotoxicity against human A375 cells,Confirmatory,20615584,
22,510608,4,3,,103529615,10341035,Active,,,0.4,IC50,Cytotoxicity against human Hep2 cells,Confirmatory,20615584,
23,510609,4,3,,103529615,10341035,Active,,,0.7,IC50,Cytotoxicity against mouse EAC cells,Confirmatory,20615584,
