,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,421,1,3,,17388699,28803,Inactive,,,,,Cell Viability - BJ,Confirmatory,,
1,421,1,3,,17388700,28803,Inactive,,,,,Cell Viability - BJ,Confirmatory,,
2,426,1,2,,17388699,28803,Active,,,,,Cell Viability - Jurkat,Confirmatory,,
3,426,1,2,,17388700,28803,Active,,,,,Cell Viability - Jurkat,Confirmatory,,
4,427,1,1,,17388699,28803,Active,,,,,Cell Viability - Hek293,Confirmatory,,
5,427,1,1,,17388700,28803,Active,,,,,Cell Viability - Hek293,Confirmatory,,
6,433,1,1,,17388699,28803,Inactive,,,,,Cell Viability - HepG2,Confirmatory,,
7,433,1,1,,17388700,28803,Inactive,,,,,Cell Viability - HepG2,Confirmatory,,
8,434,1,2,,17388699,28803,Active,,,,,Cell Viability - MRC5,Confirmatory,,
9,434,1,2,,17388700,28803,Inconclusive,,,,,Cell Viability - MRC5,Confirmatory,,
10,435,1,2,,17388699,28803,Active,,,,,Cell Viability - SK-N-SH,Confirmatory,,
11,435,1,2,,17388700,28803,Active,,,,,Cell Viability - SK-N-SH,Confirmatory,,
12,445,3,1,,17388699,28803,Inconclusive,10092619.0,4792.0,,,IkB Signaling,Confirmatory,,
13,445,3,1,,17388700,28803,Inconclusive,10092619.0,4792.0,,,IkB Signaling,Confirmatory,,
14,530,1,1,,17388699,28803,Inactive,2499604.0,26414.0,,,JNK3 AlphaScreen Assay,Confirmatory,,
15,530,1,1,,17388700,28803,Inactive,2499604.0,26414.0,,,JNK3 AlphaScreen Assay,Confirmatory,,
16,540,1,1,,17388699,28803,Active,,,,,Cell Viability - N2a,Confirmatory,,
17,540,1,1,,17388700,28803,Active,,,,,Cell Viability - N2a,Confirmatory,,
18,541,1,1,,17388699,28803,Active,,,,,Cell Viability - NIH 3T3,Confirmatory,,
19,541,1,1,,17388700,28803,Active,,,,,Cell Viability - NIH 3T3,Confirmatory,,
20,542,1,1,,17388699,28803,Inconclusive,,,,,Cell Viability - HUV-EC-C,Confirmatory,,
21,542,1,1,,17388700,28803,Inconclusive,,,,,Cell Viability - HUV-EC-C,Confirmatory,,
22,543,1,1,,17388699,28803,Active,,,,,Cell Viability - H-4-II-E,Confirmatory,,
23,543,1,1,,17388700,28803,Active,,,,,Cell Viability - H-4-II-E,Confirmatory,,
24,544,2,1,,17388699,28803,Active,,,,,Cell Viability - SH-SY5Y,Confirmatory,,
25,544,2,1,,17388700,28803,Active,,,,,Cell Viability - SH-SY5Y,Confirmatory,,
26,545,1,1,,17388699,28803,Active,,,,,Cell Viability - Renal Proximal Tubule,Confirmatory,,
27,545,1,1,,17388700,28803,Active,,,,,Cell Viability - Renal Proximal Tubule,Confirmatory,,
28,546,1,1,,17388699,28803,Active,,,,,Cell Viability - Mesenchymal,Confirmatory,,
29,546,1,1,,17388700,28803,Active,,,,,Cell Viability - Mesenchymal,Confirmatory,,
30,584,1,3,,17388699,28803,Inactive,119389684.0,,,,Promiscuous and Specific Inhibitors of AmpC Beta-Lactamase (assay with detergent),Confirmatory,,
31,584,1,3,,17388700,28803,Inactive,119389684.0,,,,Promiscuous and Specific Inhibitors of AmpC Beta-Lactamase (assay with detergent),Confirmatory,,
32,585,1,4,,17388699,28803,Inactive,119389684.0,,,,Promiscuous and Specific Inhibitors of AmpC Beta-Lactamase (assay without detergent),Confirmatory,,
33,585,1,4,,17388700,28803,Inactive,119389684.0,,,,Promiscuous and Specific Inhibitors of AmpC Beta-Lactamase (assay without detergent),Confirmatory,,
34,595,1,3,,17388699,28803,Inactive,,,,,qHTS Assay for Disrupters of an Hsp90 Co-Chaperone Interaction,Confirmatory,,
35,595,1,3,,17388700,28803,Inactive,,,,,qHTS Assay for Disrupters of an Hsp90 Co-Chaperone Interaction,Confirmatory,,
36,596,1,2,,17388699,28803,Inactive,92096784.0,4137.0,,,qHTS Assay for Tau Filament Binding,Confirmatory,,
