,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,21143,6,2,,103434749,55676,Unspecified,,,,,Solubility of Deoxyhemoglobin S (dHbS) concentration after addition dithionite as control,Other,6747995.0,
1,21145,6,2,,103434749,55676,Unspecified,,,,,Solubility of Haemoglobin S (HbS) concentration after addition of acid and dithionite,Other,6747995.0,
2,22012,3,3,,103434749,55676,Unspecified,,,,,Solubility ratio ([HbS+drug (10 mM)]/[HbS-drug]),Other,6747995.0,
3,22013,3,3,,103434749,55676,Unspecified,,,,,Solubility ratio ([HbS+drug (20 mM)]/[HbS-drug],Other,6747995.0,
4,22148,3,3,,103434749,55676,Unspecified,,,,,Solubility ratio ([HbS+drug (40 mM)]/[HbS-drug]),Other,6747995.0,
5,22149,3,3,,103434749,55676,Unspecified,,,,,Solubility ratio ([HbS+drug (5 mM)]/[HbS-drug]),Other,6747995.0,
6,485395,1,2,,92250483,55676,Inactive,150392496.0,,,,A screen for compounds that inhibit the activity of Staphylococcus aureus DNA helicase,Other,,
7,492967,1,2,,92250483,55676,Inactive,47566732.0,,,,A screen for compounds that inhibit the CapD enzyme of Bacillus anthracis,Other,,
8,493033,1,2,,92250483,55676,Inactive,614089026.0,,,,A screen for compounds that inhibit the bacterial siderophore biosynthetic enzyme MbtI,Other,,
9,493162,1,2,,92250483,55676,Inactive,335756.0,,,,A screen for compounds that inhibit processive DNA synthesis of vaccinia virus,Other,,
10,504770,1,2,,92250483,55676,Inactive,9657380.0,2612528.0,,,A screen for compounds that inhibit replication of Vibrio cholerae chromosome II,Other,,
11,588519,1,2,,92250483,55676,Inactive,52695378.0,,,,A screen for compounds that inhibit viral RNA polymerase binding and polymerization activities,Other,21722674.0,
12,602314,1,2,,92250483,55676,Inactive,151220867.0,,,,A screen for compounds that modulate the activity of the Staphylococcus aureus MgrA protein,Other,,
13,720641,1,2,,92250483,55676,Inactive,15923709.0,,,,A screen for compounds that inhibit the activity of LtaS in Staphylococcus aureus,Other,,
14,1159537,2,2,,252200198,55676,Inactive,,,,,qHTS screening for TAG (triacylglycerol) accumulators in algae,Screening,28652262.0,
