,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,1189,1,5,,48414476,5988,Inactive,,,,,DSSTox (CPDBAS) Carcinogenic Potency Database Summary SingleCellCall Results,Other,,
1,1194,1,3,,48414476,5988,Inactive,,,,,DSSTox (CPDBAS) Carcinogenic Potency Database Salmonella Mutagenicity,Other,,
2,1199,1,3,,48414476,5988,Inactive,,,,,DSSTox (CPDBAS) Carcinogenic Potency Database Summary Mouse Bioassay Results,Other,,
3,1205,1,4,,48414476,5988,Inactive,,,,,DSSTox (CPDBAS) Carcinogenic Potency Database Summary MultiCellCall Results,Other,,
4,1469,1,1,,26757665,5988,Inactive,189491771.0,7068.0,,Potency,qHTS for Inhibitors of the Interaction of Thyroid Hormone Receptor and Steroid Receptor Coregulator 2,Confirmatory,,
5,1471,2,1,,26757665,5988,Inactive,90903231.0,3064.0,,,qHTS Multiplex Assay to Identify Dual Action Probes in a Cell Model of Huntington: Cytoprotection (ATP),Confirmatory,,
6,1479,1,2,,26757665,5988,Inactive,189491771.0,7068.0,,Potency,Total Fluorescence Counterscreen for Inhibitors of the Interaction of Thyroid Hormone Receptor and Steroid Receptor Coregulator 2,Confirmatory,,
7,1490,2,1,,26757665,5988,Inactive,10954339.0,,,Potency,qHTS Assay for Inhibitors of Bacillus subtilis Sfp phosphopantetheinyl transferase (PPTase),Confirmatory,,
8,1688,1,1,,26757665,5988,Inactive,90903231.0,3064.0,,Potency,qHTS Multiplex Assay to Identify Dual Action Probes in a Cell Model of Huntington: Aggregate Formation (GFP),Confirmatory,,
9,1766,1,1,,26757665,5988,Inactive,18860839.0,4221.0,,Potency,qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Fluorescein Labeled MLL-derived Peptide,Confirmatory,,
10,1766,1,1,,26757665,5988,Inactive,56550039.0,4297.0,,Potency,qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Fluorescein Labeled MLL-derived Peptide,Confirmatory,,
11,1768,1,1,,26757665,5988,Inactive,18860839.0,4221.0,,Potency,qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Texas Red Labeled MLL-derived Mutant Peptide,Confirmatory,,
12,1768,1,1,,26757665,5988,Inactive,56550039.0,4297.0,,Potency,qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Texas Red Labeled MLL-derived Mutant Peptide,Confirmatory,,
13,1811,3,2,,46391420,5988,Active,3114531.0,,,,Experimentally measured binding affinity data derived from PDB,Other,9299337.0,
14,2528,1,2,,26757665,5988,Inactive,4557365.0,641.0,,Potency,qHTS Assay for Inhibitors of Bloom's syndrome helicase (BLM),Confirmatory,,
15,2546,1,1,,26757665,5988,Inactive,188536040.0,19885.0,,Potency,VP16 counterscreen qHTS for inhibitors of ROR gamma transcriptional activity,Confirmatory,,
16,2551,1,1,,26757665,5988,Inactive,188536040.0,19885.0,,Potency,qHTS for inhibitors of ROR gamma transcriptional activity,Confirmatory,,
17,2662,2,1,,26757665,5988,Inactive,56550039.0,4297.0,,Potency,qHTS Fluorescence Polarization Assay for Inhibitors of MLL CXXC domain - DNA interaction,Confirmatory,,
18,23672,3,3,,103557064,5988,Unspecified,,,,,Partition coefficient (logP),Other,7381857.0,
19,24032,5,2,,103557064,5988,Unspecified,,,,,Time for the sweetness intensity to decline to half maximal,Other,2342061.0,
20,26811,3,3,,103557064,5988,Unspecified,,,,,Partition coefficient (logP),Other,7392035.0,
21,78477,3,4,,103557064,5988,Unspecified,,,,,Ability to bind to guinea pig atrial homogenate,Other,7381857.0,
22,89762,3,4,,103557064,5988,Unspecified,,,,,Sensory evaluation was done for sweetness at a concentration of 100000 p.p.m. against sample intensity relative to 10% sucrose.,Other,3965718.0,
23,90086,3,4,,103557064,5988,Unspecified,,,,,Sensory evaluation was done for sweetness at a concentration of 100000 p.p.m. against compound potency calculated on a molar basis.,Other,3965718.0,
24,90224,3,4,,103557064,5988,Unspecified,,,,,Sensory evaluation was done for sweetness at a concentration of 100000 p.p.m. against compound potency calculated on weight basis.,Other,3965718.0,
25,90258,3,4,,103557064,5988,Unspecified,,,,,Sensory evaluation was done at a concentration of 100000 p.p.m. against other properties.,Other,3965718.0,
26,90259,3,4,,103557064,5988,Unspecified,,,,,Sensory evaluation was done at a concentration of 100000 p.p.m. against property of bitterness.,Other,3965718.0,
27,90260,3,4,,103557064,5988,Unspecified,,,,,Sensory evaluation was done at a concentration of 100000 p.p.m. against property of sweetness.,Other,3965718.0,
28,91480,3,8,,103557064,5988,Unspecified,,,,,Ability to bind to human serum albumin (HSA),Other,7381857.0,
29,189629,3,3,,103557064,5988,Unspecified,,,,,The capillary permeability of radioligand was measured in Rat brain,Other,7392035.0,
30,311367,3,6,,103557064,5988,Unspecified,,,,,Permeability coefficient in human skin,Other,17827020.0,
31,337692,4,3,,103557064,5988,Unspecified,,,,,Antibacterial activity against Bacillus subtilis ATCC 6633 after 48 hrs by silica gel plate-based INT-formazan method,Other,3110376.0,
32,337693,4,3,,103557064,5988,Unspecified,,,,,Antibacterial activity against Escherichia coli ATCC 25922 after 48 hrs by silica gel plate-based INT-formazan method,Other,3110376.0,
33,369769,3,3,,103557064,5988,Unspecified,,,,,Biodistribution in perfused wild type FVB Mdr1a/Mdr1b positive mouse choroid plexus assessed as tritiated drug level after 2.5 mins relative to control,Other,17576845.0,
34,369774,3,4,,103557064,5988,Unspecified,,,,,Biodistribution in BALB/c mouse thalamus assessed as tritiated drug level at 150 uM perfusion after 10 mins by capillary depletion assay in presence of phenylarsine ocide,Other,17576845.0,
35,369781,3,3,,103557064,5988,Unspecified,,,,,Drug uptake in BALB/c mouse assessed as tritiated drug level at 5 ml/min perfusion after 10 min relative to [14C]sucrose,Other,17576845.0,
36,369782,3,4,,103557064,5988,Unspecified,,,,,Biodistribution in wild type FVB Mdr1a/Mdr1b positive mouse caudate putamen assessed as tritiated drug level at 150 uM perfusion after 30 mins by capillary depletion assay,Other,17576845.0,
37,369783,3,5,,103557064,5988,Unspecified,,,,,Biodistribution in wild type FVB Mdr1a/Mdr1b positive mouse hypothalamus assessed as tritiated drug level at 150 uM perfusion after 30 mins by capillary depletion assay,Other,17576845.0,
38,369784,3,4,,103557064,5988,Unspecified,,,,,Biodistribution in wild type FVB Mdr1a/Mdr1b positive mouse brain 4th ventricle choroid plexus assessed as tritiated drug level at 150 uM perfusion after 30 mins by capillary depletion assay,Other,17576845.0,
39,369785,3,3,,103557064,5988,Unspecified,,,,,Biodistribution in wild type FVB Mdr1a/Mdr1b positive mouse pineal gland assessed as tritiated drug level at 150 uM perfusion after 30 mins by capillary depletion assay,Other,17576845.0,
40,369786,3,3,,103557064,5988,Unspecified,,,,,Biodistribution in wild type FVB Mdr1a/Mdr1b positive mouse pituitary gland assessed as tritiated drug level at 150 uM perfusion after 30 mins by capillary depletion assay,Other,17576845.0,
41,369787,3,4,,103557064,5988,Unspecified,,,,,Biodistribution in FVB Mdr1a/Mdr1b deficient mouse frontal cortex assessed as tritiated drug level at 150 uM perfusion after 30 mins by capillary depletion assay,Other,17576845.0,
