,AID,AID Version,AID Revision,Panel Member ID,SID,CID,Bioactivity Outcome,Target GI,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Bioassay Type,PubMed ID,RNAi
0,155,1,1,,78938,1046,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the rad50 strain,Other,,
1,157,1,1,,78938,1046,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the mec2-1 strain,Other,,
2,161,1,1,,78938,1046,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the sgs1 mgt1 strain,Other,,
3,165,1,1,,78938,1046,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the cln2 rad14 strain,Other,,
4,167,1,1,,78938,1046,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the bub3 strain,Other,,
5,175,1,1,,78938,1046,Inactive,,,,,NCI Yeast Anticancer Drug Screen. Data for the mlh1 rad18 strain,Other,,
6,357,2,1,,11111657,1046,Inactive,,,,,AP1 Signaling Pathway,Confirmatory,,
7,368,2,3,,8139959,1046,Inactive,4757950.0,994.0,,,Cdc25B Catalytic Domain protein tyrosine phosphatase  HTS,Screening,,
8,374,2,3,,8139959,1046,Inactive,4758204.0,1843.0,,,In vitro Primary HTS Assay for MKP-1,Screening,,
9,377,1,3,,10321757,1046,Inactive,42741659.0,5243.0,,,MDR-1,Other,,
10,410,1,5,,11111657,1046,Inactive,73915100.0,1544.0,,,p450-cyp1a2,Confirmatory,,
11,411,2,1,,11111657,1046,Inactive,160794.0,,,Potency,qHTS Assay for Inhibitors of Firefly Luciferase,Confirmatory,,
12,421,1,3,,17389747,1046,Inactive,,,,,Cell Viability - BJ,Confirmatory,,
13,422,1,5,,17405569,1046,Inactive,21464101.0,7532.0,,,HTS for 14-3-3 protein interaction modulators,Screening,,
14,426,1,2,,17389747,1046,Inactive,,,,,Cell Viability - Jurkat,Confirmatory,,
15,427,1,1,,17389747,1046,Inactive,,,,,Cell Viability - Hek293,Confirmatory,,
16,429,1,5,,17405569,1046,Inactive,4261762.0,3326.0,,,HTS for Tumor Hsp90 Inhibitors,Screening,,
17,429,1,5,,17405569,1046,Inactive,154146191.0,3320.0,,,HTS for Tumor Hsp90 Inhibitors,Screening,,
18,433,1,1,,17389747,1046,Inactive,,,,,Cell Viability - HepG2,Confirmatory,,
19,434,1,2,,17389747,1046,Inactive,,,,,Cell Viability - MRC5,Confirmatory,,
20,435,1,2,,17389747,1046,Inactive,,,,,Cell Viability - SK-N-SH,Confirmatory,,
21,436,2,1,,17405569,1046,Inactive,68565074.0,8314.0,,,HTS for BAP1 Enzyme inhibitors,Screening,,
22,444,1,1,,11111657,1046,Inactive,,,,,NFAT Signaling Pathway,Confirmatory,,
23,445,3,1,,11111657,1046,Inactive,10092619.0,4792.0,,,IkB Signaling,Confirmatory,,
24,445,3,1,,17389747,1046,Inactive,10092619.0,4792.0,,,IkB Signaling,Confirmatory,,
25,446,1,1,,11111657,1046,Inactive,,,,,Stat Signaling Pathway,Confirmatory,,
26,447,1,1,,11111657,1046,Inconclusive,,,,,O-Glc NAc Transferase (sOGT),Confirmatory,,
27,448,1,2,,11111657,1046,Inactive,4325211.0,,,,Schistosoma Mansoni Peroxiredoxins (Prx2),Confirmatory,,
28,450,1,2,,11111657,1046,Inactive,66528677.0,2908.0,,,GR-GFP Redistribution,Confirmatory,,
29,451,1,2,,11111657,1046,Inactive,66528677.0,2908.0,,,GR-EFC Redistribution,Confirmatory,,
30,485,1,8,,8139959,1046,Inactive,38788193.0,1903.0,,,Primary HTS Assay for S1P3 Antagonists,Screening,,
31,526,1,1,,11111657,1046,Inactive,,,,,Ubiquitin-GFP Assay,Confirmatory,,
32,530,1,1,,11111657,1046,Inactive,2499604.0,26414.0,,,JNK3 AlphaScreen Assay,Confirmatory,,
33,530,1,1,,17389747,1046,Inactive,2499604.0,26414.0,,,JNK3 AlphaScreen Assay,Confirmatory,,
34,539,1,2,,8139959,1046,Inactive,116077694.0,,,,Screening for Inhibitors of the Mevalonate Pathway in Streptococcus Pneumoniae - PMK,Screening,,
35,540,1,1,,17389747,1046,Inactive,,,,,Cell Viability - N2a,Confirmatory,,
36,541,1,1,,17389747,1046,Inactive,,,,,Cell Viability - NIH 3T3,Confirmatory,,
37,542,1,1,,17389747,1046,Inactive,,,,,Cell Viability - HUV-EC-C,Confirmatory,,
38,543,1,1,,17389747,1046,Inactive,,,,,Cell Viability - H-4-II-E,Confirmatory,,
39,544,2,1,,17389747,1046,Inactive,,,,,Cell Viability - SH-SY5Y,Confirmatory,,
40,545,1,1,,17389747,1046,Inactive,,,,,Cell Viability - Renal Proximal Tubule,Confirmatory,,
